"H","DTOP","DCASS","20130927","20130927195925","HKCC",1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",9400,0,0,0,0,0,1195,-17,46,16,9,24,5,65,-9
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",9600,0,0,0,0,0,1021,-17,188,182,0,0,0,91,-8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",9800,2,2,0,0,0,857,-16,150,148,50,52,7,125,-8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",10000,64,40,-110,150,14,703,-15,995,975,-20,175,19,169,-7
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",10200,127,20,-145,190,28,565,-18,1481,1121,3,260,32,227,-4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",10400,448,407,-8,133,20,430,-26,1052,1003,296,671,34,301,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",10600,1470,1435,805,1320,14,324,-15,877,858,201,319,27,395,7
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",10800,1110,1105,11,30,5,239,-15,10,5,0,0,0,503,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",11000,5344,5274,1,17,4,171,-13,0,0,0,0,0,634,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",11200,1786,1645,941,1002,3,121,-8,0,0,0,0,0,781,2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",11400,222,220,1,26,4,82,-6,0,0,0,0,0,951,2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",11600,1170,1113,2,3,3,56,-2,0,0,0,0,0,1122,2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",11800,5266,4539,0,0,0,36,-1,0,0,0,0,0,1303,3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",12000,89,89,1,1,1,21,0,0,0,0,0,0,1489,3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",12200,29,29,0,0,0,13,0,0,0,0,0,0,1681,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",12400,35,35,0,0,0,7,-1,0,0,0,0,0,1875,3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",12600,0,0,0,0,0,5,0,0,0,0,0,0,2072,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",12800,0,0,0,0,0,2,-1,0,0,0,0,0,2270,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",13000,0,0,0,0,0,1,-1,0,0,0,0,0,2469,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",13200,0,0,0,0,0,1,0,0,0,0,0,0,2669,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","NOV","13",13400,2,2,0,0,0,1,0,0,0,0,0,0,2868,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",5400,0,0,0,0,0,5151,-12,2862,2862,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",5600,0,0,0,0,0,4951,-12,18,17,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",5800,0,0,0,0,0,4751,-12,626,626,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",6000,0,0,0,0,0,4551,-12,272,266,0,6,2,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",6200,426,426,0,0,0,4351,-12,12398,11985,0,15,2,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",6400,0,0,0,0,0,4151,-12,808,776,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",6600,5,5,0,0,0,3951,-13,1528,1117,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",6800,0,0,0,0,0,3752,-12,133,110,0,0,0,1,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",7000,175,175,0,0,0,3552,-12,12931,12049,0,1,1,1,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",7200,0,0,0,0,0,3353,-12,6139,5650,0,0,0,2,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",7400,4,4,0,0,0,3154,-12,3973,3973,0,0,0,3,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",7600,0,0,0,0,0,2955,-13,6999,5697,0,0,0,5,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",7800,3,3,0,0,0,2757,-14,3636,3316,0,0,0,7,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",7900,0,0,0,0,0,2659,-13,33,29,0,0,0,8,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",8000,50,50,0,0,0,2561,-13,19247,18240,-46,216,4,10,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",8200,0,0,0,0,0,2365,-15,2682,2677,0,0,0,15,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",8400,0,0,0,0,0,2172,-15,28251,27070,0,0,0,21,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",8600,1,0,0,0,0,1981,-15,3135,2841,0,0,0,31,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",8800,391,350,0,0,0,1793,-16,13395,10765,131,139,9,43,-4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",9000,6123,6058,0,0,0,1609,-17,14255,13532,0,0,0,60,-5
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",9200,4331,4020,0,0,0,1430,-17,15473,14439,300,802,4,77,-10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",9400,3382,3100,0,0,0,1257,-18,14053,11092,-406,700,3,103,-13
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",9600,11094,10094,0,0,0,1092,-18,19235,18469,-572,575,10,145,-7
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",9800,4589,4278,0,1,1,935,-19,4181,3493,60,177,27,184,-8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",10000,18339,15479,-1,1,1,786,-19,14047,11559,-150,410,20,238,-10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",10200,4664,4300,0,0,0,650,-18,6888,6258,0,0,0,301,-10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",10400,9224,8028,0,1,1,528,-17,15579,13146,0,350,3,379,-6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",10600,9441,7795,2,2,1,421,-16,19411,16433,-100,802,3,472,-5
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",10800,12340,10254,0,23,3,329,-15,10842,9525,0,0,0,580,-3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",11000,17825,12587,-1,2,2,253,-16,7153,6436,0,0,0,704,-2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",11200,9615,7849,0,5,1,192,-15,7699,7382,0,0,0,843,0
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",11400,16052,14480,1409,1505,5,143,-16,1701,1700,0,0,0,992,-1
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",11600,10504,10324,0,0,0,107,-11,7199,7175,0,0,0,1153,2
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",11800,2399,2217,1,31,7,75,-10,1572,1407,0,0,0,1322,3
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",12000,15626,12580,28,234,14,52,-7,3268,3252,0,0,0,1499,4
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",12200,4668,4203,0,0,0,34,-7,600,600,0,0,0,1682,6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",12400,5142,4929,0,0,0,21,-6,25,25,0,0,0,1871,8
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",12600,14148,12048,0,2,1,14,-4,0,0,0,0,0,2063,9
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",12800,2441,2417,0,10,1,9,-2,7200,7200,0,0,0,2257,9
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",13000,14505,12788,-33,48,7,5,-2,100,100,0,0,0,2454,10
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",13200,3402,2830,0,0,0,3,-1,4077,4077,0,0,0,2652,11
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",13400,337,314,0,0,0,2,-1,0,0,0,0,0,2851,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",13600,865,770,0,0,0,1,-1,1,0,0,0,0,3050,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",13800,3994,3004,0,0,0,1,0,0,0,0,0,0,3249,11
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",14400,2303,2103,0,0,0,1,0,750,700,0,0,0,3849,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",15000,2591,2591,0,0,0,1,0,0,0,0,0,0,4449,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",15800,718,669,0,0,0,1,0,0,0,0,0,0,5249,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",16000,36,36,0,0,0,1,0,0,0,0,0,0,5449,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",16200,47,47,0,0,0,1,0,0,0,0,0,0,5649,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",16400,225,225,0,0,0,1,0,0,0,0,0,0,5849,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",16600,48,48,0,0,0,1,0,0,0,0,0,0,6049,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",16800,12,8,0,0,0,1,0,0,0,0,0,0,6249,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","DEC","13",17000,31,29,0,0,0,1,0,0,0,0,0,0,6449,12
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7000,0,0,0,0,0,3587,-4,153,100,0,0,0,15,6
"01","HHI","H - SHARES FUTURES & OPTIONS","HHI","MAR","14",7100,0,0,0,0,0,3489,-3,0,0,0,0,0,17,7
