symbol,date,time,volume,daily_rng,last_price,change,change_pct,52wH,52wH_pct,avg_vol
0775.HK,6/9/2017,3:58pm,3322000,0.66 - 0.68,0.67,-0.01,-1.47%,-0.08,-10.67%,5736630.0
0776.HK,6/8/2017,10:31am,10000,4.53 - 4.53,4.53,0.0,+0.00%,-0.4,-8.11%,246567.0
0777.HK,6/9/2017,4:08pm,1379465,20.85 - 21.80,21.0,0.0,+0.00%,-8.3,-28.33%,1038620.0
0787.HK,6/9/2017,4:08pm,24582575,1.11 - 1.18,1.15,-0.01,-0.86%,-0.12,-9.45%,13920300.0
0789.HK,6/9/2017,3:59pm,7681523,0.127 - 0.134,0.134,0.005,+3.876%,-0.034,-20.238%,7407070.0
0794.HK,6/8/2017,3:01pm,168000,0.66 - 0.68,0.68,0.0,+0.00%,-0.19,-21.84%,170015.0
0798.HK,6/9/2017,3:59pm,1119400,0.69 - 0.71,0.71,0.02,+2.90%,-0.26,-26.80%,1388800.0
0799.HK,6/9/2017,3:59pm,51315602,11.98 - 12.74,12.06,-0.02,-0.17%,-1.02,-7.80%,37034200.0
0800.HK,6/9/2017,3:59pm,8194000,0.485 - 0.510,0.495,0.0,+0.000%,-0.115,-18.852%,8654750.0
0801.HK,6/9/2017,3:59pm,384000,1.14 - 1.16,1.15,0.01,+0.88%,-0.21,-15.44%,2034800.0
0802.HK,6/9/2017,3:59pm,250000,0.59 - 0.61,0.6,-0.02,-3.23%,-0.37,-38.14%,4642820.0
0803.HK,6/9/2017,3:59pm,3960000,0.12 - 0.12,0.12,0.0,+1.69%,-0.08,-40.00%,6035560.0
0804.HK,6/9/2017,3:58pm,3715000,0.32 - 0.34,0.33,-0.01,-2.94%,-0.01,-2.94%,
0805.HK,6/9/2017,3:38pm,307500,28.30 - 29.00,28.9,0.3,+1.05%,-4.0,-12.16%,105731.0
0806.HK,6/9/2017,4:08pm,3253450,7.50 - 7.63,7.58,-0.04,-0.52%,-1.23,-13.96%,5825410.0
0809.HK,6/9/2017,3:59pm,1578000,0.145 - 0.151,0.148,-0.002,-1.333%,-0.542,-78.551%,6107760.0
0811.HK,6/9/2017,4:08pm,434630,6.60 - 6.65,6.62,-0.02,-0.30%,-2.38,-26.44%,1168990.0
0812.HK,6/9/2017,3:58pm,1416000,0.26 - 0.28,0.27,0.02,+8.43%,-0.26,-49.06%,661612.0
0813.HK,6/9/2017,4:08pm,7539540,13.66 - 14.38,13.84,-0.34,-2.40%,-0.66,-4.55%,6255360.0
0814.HK,6/9/2017,3:59pm,77000,2.20 - 2.31,2.31,0.01,+0.43%,-0.19,-7.60%,747514.0
0815.HK,6/9/2017,3:59pm,1766361,1.44 - 1.47,1.46,0.01,+0.69%,-0.54,-27.00%,3564950.0
0816.HK,6/9/2017,3:59pm,5224000,1.83 - 1.87,1.83,-0.03,-1.61%,-0.47,-20.43%,21965600.0
0817.HK,6/9/2017,4:08pm,11942881,2.42 - 2.54,2.44,-0.06,-2.40%,-0.26,-9.63%,8905230.0
0818.HK,6/9/2017,3:59pm,3069000,1.31 - 1.35,1.35,0.03,+2.27%,-0.17,-11.18%,3710790.0
0819.HK,6/9/2017,3:59pm,1935500,6.42 - 6.54,6.46,-0.03,-0.46%,-1.61,-19.95%,4376920.0
0821.HK,6/9/2017,3:20pm,888000,1.22 - 1.26,1.24,0.0,+0.00%,-2.15,-63.42%,1293320.0
0822.HK,6/9/2017,3:52pm,268586,0.55 - 0.57,0.56,-0.01,-1.75%,-0.1,-15.15%,443049.0
0825.HK,6/9/2017,3:59pm,16432000,1.90 - 1.92,1.91,0.01,+0.53%,-0.03,-1.55%,3356450.0
0826.HK,6/9/2017,3:30pm,1228000,0.69 - 0.71,0.71,0.01,+1.43%,-0.43,-37.72%,1110650.0
0827.HK,6/9/2017,3:55pm,1232000,0.15 - 0.16,0.16,0.01,+5.96%,-0.28,-63.64%,2392720.0
0829.HK,6/9/2017,3:59pm,978000,0.50 - 0.52,0.52,0.0,+0.00%,-0.22,-29.73%,1131410.0
0830.HK,6/9/2017,3:59pm,1538000,1.06 - 1.10,1.07,0.0,+0.00%,-0.27,-20.15%,562793.0
0831.HK,6/9/2017,3:57pm,6454000,4.00 - 4.05,4.05,0.0,+0.00%,-0.6,-12.90%,591935.0
0832.HK,6/9/2017,3:59pm,2093000,1.76 - 1.81,1.76,-0.06,-3.30%,-0.27,-13.30%,2720110.0
0833.HK,6/9/2017,3:59pm,1265000,2.95 - 3.05,2.98,-0.02,-0.67%,-0.19,-5.99%,2733620.0
0834.HK,6/9/2017,3:59pm,7643000,1.98 - 2.48,2.07,-0.4,-16.19%,-1.71,-45.24%,6351600.0
0835.HK,6/9/2017,11:32am,700000,0.085 - 0.085,0.085,-0.003,-3.409%,-0.123,-59.135%,2869720.0
0836.HK,6/9/2017,4:08pm,22160273,15.40 - 16.24,15.54,-0.58,-3.60%,-0.82,-5.01%,7100060.0
0837.HK,6/9/2017,1:37pm,52000,3.99 - 4.02,4.02,0.03,+0.75%,-0.49,-10.86%,161104.0
0838.HK,6/9/2017,3:59pm,3640000,1.27 - 1.29,1.28,0.0,+0.00%,-0.1,-7.25%,4392720.0
0840.HK,6/7/2017,3:52pm,124000,0.64 - 0.68,0.67,0.0,+0.00%,-0.28,-29.47%,191836.0
0841.HK,6/9/2017,11:34am,132000,0.45 - 0.45,0.45,0.0,+0.00%,-0.21,-31.82%,234649.0
0842.HK,6/9/2017,3:58pm,1402000,1.62 - 1.71,1.63,-0.05,-2.98%,-0.37,-18.50%,5412120.0
0844.HK,6/9/2017,3:13pm,256000,0.82 - 0.85,0.82,0.0,+0.00%,-1.18,-59.00%,507385.0
0845.HK,6/9/2017,3:59pm,3709000,0.83 - 0.86,0.85,-0.01,-1.16%,-0.5,-37.04%,3940710.0
0847.HK,6/5/2017,3:50pm,2070,48.80 - 48.80,48.7,0.0,+0.00%,-10.5,-17.74%,1083.0
0848.HK,6/9/2017,3:59pm,2995000,0.82 - 0.86,0.82,-0.03,-3.53%,-0.15,-15.46%,4450890.0
0850.HK,6/9/2017,3:49pm,13300000,0.161 - 0.165,0.163,0.0,+0.000%,-0.048,-22.749%,9598000.0
0851.HK,6/9/2017,3:59pm,50000,0.250 - 0.255,0.255,0.0,+0.000%,-0.2,-43.956%,1314340.0
0852.HK,6/9/2017,3:50pm,4896000,0.69 - 0.74,0.71,0.0,+0.00%,-0.08,-10.13%,3724760.0
0853.HK,6/9/2017,3:59pm,2138000,6.00 - 6.36,6.23,-0.12,-1.89%,-0.25,-3.86%,1119160.0
0854.HK,6/9/2017,2:20pm,5000,4.10 - 4.10,4.1,0.0,+0.00%,-0.1,-2.38%,16888.0
0855.HK,6/9/2017,3:59pm,2360000,4.60 - 4.72,4.65,-0.06,-1.27%,-1.35,-22.50%,2671910.0
0856.HK,6/9/2017,3:59pm,728000,2.24 - 2.36,2.34,0.09,+4.00%,-0.61,-20.68%,205464.0
0857.HK,6/9/2017,4:08pm,167312781,5.05 - 5.11,5.08,-0.02,-0.39%,-1.3,-20.38%,90657504.0
0858.HK,6/9/2017,3:49pm,770000,0.183 - 0.201,0.195,-0.005,-2.500%,-0.14,-41.791%,1224440.0
0859.HK,6/9/2017,3:58pm,296000,1.35 - 1.37,1.35,-0.02,-1.46%,-0.58,-30.05%,738621.0
0860.HK,6/9/2017,3:58pm,1176000,0.79 - 0.80,0.8,0.0,+0.00%,-0.13,-13.98%,4849680.0
0861.HK,6/9/2017,4:08pm,1739500,6.05 - 6.17,6.12,0.0,+0.00%,-1.68,-21.54%,1921190.0
0862.HK,6/9/2017,3:59pm,1060000,0.435 - 0.450,0.445,-0.005,-1.111%,-0.075,-14.423%,5622810.0
0863.HK,6/7/2017,3:57pm,2000,2.00 - 2.00,2.0,0.0,+0.00%,-1.1,-35.48%,
0864.HK,6/9/2017,2:40pm,182216,1.15 - 1.16,1.19,0.02,+1.71%,-0.29,-19.59%,79042.0
0865.HK,6/9/2017,3:58pm,3176000,0.138 - 0.147,0.145,0.0,+0.000%,-0.502,-77.577%,1397850.0
0866.HK,6/9/2017,2:14pm,2438000,0.200 - 0.204,0.204,-0.002,-0.971%,-0.086,-29.655%,7927290.0
0867.HK,6/9/2017,4:08pm,3637178,13.74 - 14.14,13.86,-0.2,-1.42%,-0.7,-4.81%,4040120.0
0868.HK,6/9/2017,4:08pm,5861629,7.66 - 7.86,7.67,-0.15,-1.92%,-0.28,-3.52%,9733460.0
0869.HK,6/9/2017,3:58pm,1792000,1.32 - 1.34,1.33,0.01,+0.76%,-0.35,-20.83%,2764440.0
0871.HK,6/9/2017,3:59pm,8587000,0.385 - 0.415,0.395,-0.015,-3.659%,-0.685,-63.426%,1957100.0
0872.HK,6/9/2017,3:47pm,882000,0.79 - 0.85,0.85,0.03,+3.66%,-0.09,-9.57%,458328.0
0874.HK,6/9/2017,4:08pm,1315000,22.25 - 22.95,22.4,-0.4,-1.75%,-2.5,-10.04%,1593090.0
0875.HK,6/9/2017,3:58pm,77980000,0.037 - 0.039,0.039,0.001,+2.632%,-0.216,-84.706%,359086016.0
0876.HK,6/9/2017,3:26pm,600000,0.305 - 0.305,0.305,0.0,+0.000%,-0.285,-48.305%,831744.0
0877.HK,6/9/2017,3:59pm,2441900,4.30 - 4.42,4.34,0.01,+0.23%,-3.21,-42.52%,7175120.0
0878.HK,6/9/2017,3:59pm,252000,17.72 - 17.96,17.78,-0.12,-0.67%,-1.92,-9.75%,362516.0
0880.HK,6/9/2017,4:08pm,13122522,7.86 - 8.17,7.98,-0.04,-0.50%,-0.19,-2.33%,11827700.0
0881.HK,6/9/2017,4:08pm,2621500,13.12 - 13.34,13.26,-0.08,-0.60%,-0.3,-2.21%,3858330.0
0882.HK,6/9/2017,3:59pm,578002,4.27 - 4.32,4.31,-0.01,-0.23%,-0.71,-14.14%,2451710.0
0883.HK,6/9/2017,4:08pm,89421716,8.60 - 8.68,8.66,-0.03,-0.35%,-2.22,-20.40%,71952400.0
0884.HK,6/9/2017,4:08pm,18304000,3.00 - 3.10,3.02,-0.07,-2.27%,-0.23,-7.08%,14591300.0
0885.HK,6/9/2017,3:59pm,4200000,0.38 - 0.41,0.4,0.0,+1.27%,-0.2,-33.33%,4259960.0
0886.HK,6/9/2017,3:58pm,1563375,0.54 - 0.56,0.56,0.01,+1.82%,-0.31,-35.38%,2545330.0
0887.HK,6/9/2017,3:59pm,4210586,0.34 - 0.36,0.35,0.0,+0.00%,-0.03,-7.89%,4194930.0
0888.HK,6/9/2017,3:59pm,2814000,0.80 - 0.82,0.81,-0.01,-1.22%,-0.18,-18.18%,2257100.0
0889.HK,6/9/2017,2:47pm,166000,1.30 - 1.30,1.3,0.0,+0.00%,-0.16,-10.96%,24478.0
0891.HK,6/9/2017,2:40pm,510000,0.51 - 0.51,0.51,0.0,+0.00%,-0.23,-31.08%,1325550.0
0893.HK,6/9/2017,3:58pm,2363000,0.24 - 0.25,0.24,-0.01,-2.44%,-0.23,-49.47%,2227260.0
0894.HK,6/9/2017,3:51pm,220000,0.68 - 0.70,0.7,0.0,+0.00%,-0.18,-20.45%,429687.0
0895.HK,6/9/2017,4:08pm,454800,12.62 - 12.92,12.92,-0.02,-0.15%,-1.44,-10.03%,745717.0
0896.HK,6/9/2017,3:56pm,196551,1.40 - 1.42,1.4,-0.01,-0.71%,-0.1,-6.67%,490823.0
0897.HK,6/9/2017,2:38pm,500000,0.37 - 0.37,0.37,0.0,+0.00%,-0.45,-54.91%,1260850.0
0898.HK,6/9/2017,10:05am,4000,0.46 - 0.46,0.46,0.0,+0.00%,-0.03,-5.15%,184321.0
0899.HK,6/9/2017,3:10pm,1922400,0.157 - 0.167,0.157,-0.003,-1.875%,-0.153,-49.355%,4137520.0
0900.HK,6/9/2017,3:59pm,416000,5.90 - 6.00,5.91,-0.08,-1.34%,-0.14,-2.31%,206155.0
0902.HK,6/9/2017,4:08pm,40509150,5.75 - 6.00,5.85,-0.1,-1.68%,-0.4,-6.40%,34442900.0
0903.HK,6/9/2017,3:59pm,2632000,1.65 - 1.72,1.68,-0.04,-2.33%,-0.66,-28.21%,3966290.0
0904.HK,6/9/2017,3:59pm,32886000,0.034 - 0.036,0.035,-0.001,-2.778%,-0.345,-90.789%,293656992.0
0906.HK,6/9/2017,3:59pm,431000,4.13 - 4.20,4.14,-0.08,-1.90%,-0.59,-12.47%,1675630.0
0907.HK,6/9/2017,3:52pm,850000,1.80 - 1.90,1.82,0.06,+3.41%,-1.22,-40.13%,2024150.0
0908.HK,6/9/2017,3:59pm,582000,1.15 - 1.18,1.16,-0.03,-2.52%,-0.19,-14.07%,1594140.0
0910.HK,6/9/2017,3:54pm,504500,0.26 - 0.27,0.27,-0.0,-1.82%,-0.17,-39.33%,6257350.0
0911.HK,6/9/2017,4:08pm,59960000,0.082 - 0.091,0.088,0.002,+2.326%,-0.126,-58.879%,65441700.0
0912.HK,6/9/2017,3:53pm,672000,2.48 - 2.58,2.58,0.09,+3.61%,-0.4,-13.42%,349149.0
0914.HK,6/9/2017,4:08pm,15489117,26.20 - 27.05,26.4,-0.5,-1.86%,-2.45,-8.49%,11489300.0
0915.HK,6/9/2017,3:59pm,3430000,7.80 - 7.97,7.9,0.05,+0.64%,-0.3,-3.66%,3719610.0
0916.HK,6/9/2017,4:08pm,15580523,5.84 - 6.03,5.93,-0.09,-1.50%,-1.37,-18.77%,12795600.0
0918.HK,6/9/2017,3:59pm,1888000,0.55 - 0.59,0.56,-0.01,-1.75%,-0.59,-51.30%,1525130.0
0919.HK,6/9/2017,3:53pm,380000,0.380 - 0.385,0.385,0.0,+0.000%,-0.095,-19.792%,261970.0
0921.HK,6/9/2017,4:08pm,1664065,12.76 - 13.08,12.86,-0.14,-1.08%,-0.22,-1.68%,1943620.0
0922.HK,6/9/2017,3:18pm,2360000,0.072 - 0.075,0.075,0.004,+5.634%,-0.061,-44.853%,2004780.0
0923.HK,6/9/2017,3:59pm,9104000,0.13 - 0.14,0.14,0.01,+6.87%,-0.09,-40.43%,1099520.0
0925.HK,6/9/2017,3:59pm,5944000,0.375 - 0.390,0.375,-0.015,-3.846%,-0.175,-31.818%,16885600.0
0926.HK,6/9/2017,3:19pm,525000,0.57 - 0.58,0.57,0.0,+0.00%,-0.18,-24.00%,2808020.0
0927.HK,6/9/2017,3:36pm,42000,1.08 - 1.10,1.1,0.0,+0.00%,-0.3,-21.43%,107598.0
0928.HK,6/9/2017,3:56pm,3152000,0.229 - 0.235,0.232,-0.004,-1.695%,-0.099,-29.846%,32818600.0
0929.HK,6/9/2017,3:59pm,1005000,1.97 - 2.03,1.99,-0.03,-1.49%,-0.36,-15.32%,253108.0
0931.HK,6/9/2017,4:08pm,24945178,0.158 - 0.161,0.158,-0.002,-1.250%,-0.127,-44.561%,36794600.0
0932.HK,6/9/2017,3:59pm,22212000,4.04 - 4.23,4.1,-0.08,-1.91%,-0.73,-15.11%,37472000.0
0933.HK,6/9/2017,4:08pm,2938000,2.14 - 2.19,2.16,-0.02,-0.92%,-0.54,-20.00%,1882130.0
0934.HK,6/9/2017,4:08pm,2962002,4.11 - 4.25,4.14,-0.11,-2.59%,-0.47,-10.20%,4710230.0
0935.HK,6/9/2017,3:57pm,134000,1.43 - 1.45,1.44,-0.01,-0.69%,-0.32,-18.18%,177373.0
0936.HK,6/9/2017,3:59pm,80000,0.70 - 0.78,0.78,0.01,+1.30%,-0.92,-54.12%,318806.0
0938.HK,6/9/2017,3:40pm,64000,0.445 - 0.450,0.445,-0.005,-1.111%,-0.355,-44.375%,377163.0
0939.HK,6/9/2017,4:08pm,415067228,6.43 - 6.50,6.46,-0.04,-0.62%,-0.25,-3.73%,232364000.0
0941.HK,6/9/2017,4:08pm,31669748,83.70 - 85.00,84.0,-1.1,-1.29%,-15.3,-15.41%,14184400.0
0943.HK,6/9/2017,3:58pm,3360500,0.075 - 0.080,0.075,-0.004,-5.063%,-0.049,-39.516%,2839920.0
0945.HK,6/9/2017,3:50pm,20254,135.30 - 135.90,135.9,1.2,+0.89%,-14.2,-9.46%,36799.0
0947.HK,6/9/2017,2:16pm,153000,1.14 - 1.14,1.14,0.0,+0.00%,-0.4,-25.97%,869436.0
0950.HK,6/9/2017,3:59pm,393500,6.73 - 6.79,6.76,-0.03,-0.44%,-1.12,-14.21%,1245100.0
0951.HK,6/9/2017,3:59pm,5421000,4.65 - 4.76,4.7,-0.03,-0.63%,-3.12,-39.90%,3791820.0
0952.HK,6/9/2017,3:58pm,300000,1.14 - 1.16,1.16,0.02,+1.75%,-0.41,-26.11%,2241780.0
0953.HK,6/9/2017,3:59pm,424000,0.63 - 0.64,0.64,-0.01,-1.54%,-0.6,-48.39%,
0954.HK,6/9/2017,3:13pm,136000,1.00 - 1.00,1.0,0.0,+0.00%,-0.65,-39.39%,291463.0
0956.HK,6/9/2017,3:59pm,2737000,1.51 - 1.55,1.53,-0.02,-1.29%,-0.33,-17.74%,9629200.0
0958.HK,6/9/2017,4:08pm,46298787,2.42 - 2.50,2.5,0.05,+2.04%,-0.71,-22.12%,25790500.0
0959.HK,6/9/2017,3:56pm,53400,0.43 - 0.43,0.43,0.0,+0.00%,-0.32,-42.67%,1039510.0
0960.HK,6/9/2017,4:08pm,7974400,14.78 - 15.82,15.02,-0.6,-3.84%,-1.8,-10.70%,6371090.0
0963.HK,6/9/2017,3:59pm,1543608,12.88 - 13.16,13.12,0.18,+1.39%,-1.08,-7.61%,710780.0
0966.HK,6/9/2017,4:08pm,6779800,20.00 - 20.85,20.35,-0.2,-0.97%,-1.05,-4.91%,5999000.0
0967.HK,4/12/2016,3:59pm,7917400,2.85 - 3.05,2.98,0.0,+0.00%,-0.43,-12.61%,
0968.HK,6/9/2017,4:08pm,31296761,2.36 - 2.40,2.39,0.01,+0.42%,-1.01,-29.71%,14220900.0
0969.HK,6/9/2017,2:03pm,346000,0.183 - 0.193,0.192,0.009,+4.918%,-0.188,-49.474%,3466980.0
0970.HK,6/9/2017,3:59pm,680000,0.56 - 0.58,0.57,0.01,+1.79%,-0.3,-34.48%,3659230.0
0973.HK,6/9/2017,3:59pm,411600,15.40 - 15.48,15.4,0.0,+0.00%,-1.72,-10.05%,471113.0
0974.HK,6/9/2017,3:29pm,140000,3.93 - 4.02,4.02,0.07,+1.77%,-0.1,-2.43%,246195.0
0975.HK,6/9/2017,3:59pm,17486501,0.17 - 0.18,0.17,-0.0,-1.73%,-0.27,-61.80%,17659500.0
0976.HK,6/9/2017,3:58pm,34000,3.62 - 3.70,3.64,-0.01,-0.27%,-2.49,-40.62%,1204480.0
0978.HK,6/9/2017,3:59pm,9714000,1.53 - 1.60,1.55,-0.06,-3.73%,-0.17,-9.88%,8874630.0
0979.HK,6/9/2017,3:59pm,2914000,0.55 - 0.57,0.56,0.0,+0.00%,-0.12,-17.65%,12201000.0
0980.HK,6/9/2017,3:59pm,3075000,3.65 - 3.90,3.8,0.14,+3.83%,-0.73,-16.11%,2405190.0
0981.HK,6/9/2017,4:08pm,20524099,7.86 - 8.12,7.88,-0.17,-2.11%,-4.4,-35.83%,21520000.0
0982.HK,6/9/2017,3:59pm,160000,0.242 - 0.245,0.245,0.003,+1.240%,-0.055,-18.333%,7320330.0
0983.HK,6/9/2017,3:59pm,296000,1.84 - 1.89,1.88,0.03,+1.62%,-1.92,-50.53%,483418.0
0984.HK,6/8/2017,2:42pm,14000,6.95 - 7.00,6.95,0.0,+0.00%,-1.05,-13.13%,65642.0
0985.HK,6/9/2017,3:57pm,7016264,0.039 - 0.040,0.039,0.0,+0.000%,-0.071,-64.545%,23882300.0
0986.HK,6/9/2017,3:57pm,472000,0.32 - 0.33,0.33,0.01,+1.54%,-0.95,-74.22%,1123370.0
0987.HK,6/9/2017,3:59pm,135160,0.235 - 0.240,0.239,0.004,+1.702%,-0.126,-34.521%,687462.0
0988.HK,6/9/2017,3:59pm,3018000,0.32 - 0.36,0.36,0.04,+10.77%,-0.46,-56.10%,4181980.0
0989.HK,6/9/2017,3:59pm,415000,1.93 - 1.97,1.95,-0.01,-0.51%,-0.38,-16.31%,2317950.0
0990.HK,6/9/2017,3:59pm,13752400,0.193 - 0.199,0.199,0.005,+2.577%,-0.186,-48.312%,9974990.0
0991.HK,6/9/2017,4:08pm,22193744,2.53 - 2.58,2.56,0.04,+1.59%,-0.41,-13.80%,27665500.0
0992.HK,6/9/2017,4:08pm,43662320,5.09 - 5.16,5.14,-0.01,-0.19%,-0.49,-8.70%,67862400.0
0993.HK,6/9/2017,3:59pm,2667981,3.19 - 3.34,3.32,0.0,+0.00%,-0.21,-5.95%,1137790.0
0995.HK,6/9/2017,4:08pm,510000,5.81 - 5.85,5.84,0.03,+0.52%,-1.29,-18.09%,1062770.0
0996.HK,6/9/2017,4:08pm,18760000,0.68 - 0.76,0.7,-0.06,-7.89%,-0.37,-34.58%,6899350.0
0997.HK,6/9/2017,3:59pm,16101600,1.53 - 1.58,1.56,-0.01,-0.64%,-2.23,-58.86%,9316930.0
0998.HK,6/9/2017,4:08pm,91851167,4.74 - 4.80,4.8,0.03,+0.63%,-0.7,-12.73%,52881200.0
0999.HK,6/9/2017,3:59pm,880000,3.21 - 3.27,3.22,0.01,+0.31%,-0.29,-8.26%,618474.0
1000.HK,6/9/2017,3:46pm,209000,3.71 - 3.82,3.79,0.04,+1.07%,-0.7,-15.59%,40642.0
1001.HK,6/9/2017,2:50pm,376528,0.96 - 0.97,0.97,-0.01,-1.02%,-0.09,-8.49%,254032.0
1002.HK,6/8/2017,3:38pm,388000,0.31 - 0.31,0.31,0.0,+0.00%,-0.19,-38.00%,901382.0
1003.HK,6/9/2017,3:29pm,832200,2.10 - 2.24,2.13,0.02,+0.95%,-1.05,-33.02%,3121240.0
1004.HK,6/9/2017,3:56pm,6026000,0.59 - 0.62,0.6,-0.03,-4.76%,-0.39,-39.39%,6856000.0
1005.HK,6/8/2017,3:29pm,254000,2.91 - 3.01,3.0,0.0,+0.00%,-0.65,-17.81%,49389.0
1006.HK,6/9/2017,3:37pm,30000,3.87 - 3.95,3.94,0.06,+1.55%,-0.32,-7.51%,189374.0
1008.HK,6/9/2017,3:38pm,198000,1.18 - 1.19,1.18,-0.02,-1.67%,-0.22,-15.71%,241801.0
1009.HK,6/9/2017,3:59pm,13312000,1.98 - 2.27,2.16,0.17,+8.54%,-0.16,-6.90%,3428670.0
1011.HK,6/9/2017,3:59pm,4582000,1.78 - 1.84,1.8,0.05,+2.86%,-0.4,-18.18%,1992550.0
1013.HK,6/9/2017,3:49pm,2490000,0.046 - 0.048,0.048,0.002,+4.348%,-0.055,-53.398%,8928120.0
1019.HK,6/9/2017,3:59pm,10740000,0.153 - 0.158,0.157,0.0,+0.000%,-0.243,-60.750%,54634100.0
1020.HK,6/9/2017,3:59pm,14736000,0.350 - 0.360,0.355,-0.005,-1.389%,-0.125,-26.042%,15130400.0
1021.HK,6/8/2017,2:24pm,40000,1.23 - 1.27,1.23,0.0,+0.00%,-0.87,-41.43%,25403.0
1022.HK,6/9/2017,3:59pm,312000,1.02 - 1.06,1.06,0.01,+0.95%,-0.8,-43.01%,2052330.0
1023.HK,6/9/2017,3:55pm,470000,1.72 - 1.75,1.73,0.0,+0.00%,-1.45,-45.60%,1602010.0
1026.HK,6/9/2017,3:47pm,230000,0.25 - 0.26,0.26,0.0,+0.00%,-0.17,-39.53%,760806.0
1027.HK,6/9/2017,3:58pm,5560000,0.25 - 0.27,0.27,0.01,+3.85%,-0.08,-22.86%,13286500.0
1028.HK,6/9/2017,3:59pm,609000,3.00 - 3.02,3.01,0.01,+0.33%,-0.09,-2.90%,595611.0
1029.HK,6/9/2017,3:59pm,43722000,0.260 - 0.280,0.265,-0.005,-1.852%,-0.22,-45.361%,19983300.0
1030.HK,6/9/2017,3:59pm,12778000,2.85 - 2.99,2.91,-0.04,-1.36%,-0.19,-6.13%,11625000.0
1031.HK,6/9/2017,3:59pm,7124217,2.60 - 2.64,2.61,-0.03,-1.14%,-1.15,-30.59%,7281300.0
1033.HK,6/9/2017,4:08pm,8404000,1.26 - 1.30,1.27,-0.01,-0.78%,-0.51,-28.65%,10681900.0
1035.HK,6/9/2017,3:51pm,82500,1.55 - 1.60,1.6,-0.02,-1.23%,-0.7,-30.43%,280651.0
1036.HK,6/9/2017,3:53pm,25500,4.87 - 4.95,4.93,0.04,+0.82%,-0.57,-10.36%,46624.0
1037.HK,6/9/2017,3:10pm,1010000,2.02 - 2.03,2.03,0.0,+0.00%,-0.9,-30.72%,589154.0
1038.HK,6/9/2017,4:08pm,6397604,66.00 - 66.80,66.25,-1.4,-2.07%,-8.7,-11.61%,2667500.0
1039.HK,6/9/2017,3:53pm,226000,1.36 - 1.39,1.36,0.03,+2.26%,-0.53,-28.04%,2604760.0
1041.HK,6/9/2017,3:51pm,447000,0.360 - 0.365,0.365,0.0,+0.000%,-0.135,-27.000%,2704930.0
1043.HK,6/9/2017,3:59pm,1066000,3.52 - 3.63,3.54,-0.01,-0.28%,-3.36,-48.70%,2165930.0
1044.HK,6/9/2017,4:08pm,5712807,53.75 - 55.50,54.0,-0.85,-1.55%,-17.0,-23.94%,3523590.0
1045.HK,6/9/2017,3:59pm,762250,4.25 - 4.32,4.28,0.06,+1.42%,-1.94,-31.19%,847977.0
1046.HK,6/9/2017,3:59pm,20000000,0.74 - 0.78,0.77,-0.02,-2.53%,-0.73,-48.67%,20238400.0
1047.HK,6/7/2017,2:39pm,44000,0.79 - 0.80,0.8,0.0,+0.00%,-0.21,-20.79%,36209.0
1048.HK,6/9/2017,3:43pm,842000,3.05 - 3.18,3.06,-0.08,-2.55%,-0.78,-20.31%,540134.0
1049.HK,6/9/2017,10:39am,72990,0.46 - 0.46,0.46,-0.01,-2.13%,-0.39,-45.88%,251152.0
1050.HK,6/9/2017,3:59pm,1878000,1.19 - 1.22,1.21,-0.02,-1.63%,-0.29,-19.33%,3330630.0
1051.HK,6/9/2017,3:59pm,20350000,0.13 - 0.13,0.13,-0.0,-1.52%,-0.06,-31.94%,31734300.0
1052.HK,6/9/2017,3:59pm,476000,5.68 - 5.73,5.72,0.04,+0.70%,-0.46,-7.44%,941637.0
1053.HK,6/9/2017,4:08pm,2036000,1.10 - 1.15,1.11,0.0,+0.00%,-1.52,-57.79%,4737080.0
1055.HK,6/9/2017,4:08pm,13719000,6.25 - 6.50,6.39,0.09,+1.43%,-0.23,-3.47%,15844400.0
1057.HK,6/9/2017,3:59pm,1168000,7.38 - 7.87,7.63,-0.23,-2.93%,-5.53,-42.02%,433107.0
1058.HK,6/9/2017,3:59pm,56000,1.13 - 1.16,1.14,0.0,+0.00%,-0.55,-32.54%,2446170.0
1059.HK,6/9/2017,3:45pm,187481,0.59 - 0.62,0.62,0.0,+0.00%,-0.38,-38.00%,92847.0
1060.HK,6/9/2017,4:08pm,82020400,1.26 - 1.34,1.26,-0.03,-2.33%,-0.57,-31.15%,34858400.0
1061.HK,6/9/2017,3:53pm,198000,4.25 - 4.34,4.29,-0.05,-1.15%,-0.23,-5.09%,214597.0
1063.HK,6/9/2017,3:59pm,13650000,0.040 - 0.041,0.041,0.001,+2.500%,-0.075,-64.655%,16460800.0
1064.HK,6/9/2017,3:01pm,40408,0.37 - 0.37,0.37,-0.0,-1.33%,-0.15,-28.85%,97935.0
1065.HK,6/9/2017,4:08pm,2292000,4.88 - 5.00,4.88,-0.12,-2.40%,-0.9,-15.57%,5540220.0
1066.HK,6/9/2017,4:08pm,4792000,6.15 - 6.40,6.2,-0.17,-2.67%,-0.2,-3.13%,5188150.0
1068.HK,6/9/2017,3:59pm,3879000,1.01 - 1.06,1.02,-0.03,-2.86%,-0.5,-32.89%,2923230.0
1069.HK,6/9/2017,3:14pm,5080000,0.17 - 0.17,0.17,0.0,+0.00%,-0.2,-53.42%,3262980.0
